trade_id,entry_index,exit_index,side,quantity,entry_price,exit_price,entry_fee,exit_fee,funding_paid,gross_pnl,net_pnl,balance_after,reason_code,equity_before,entry_leverage,exit_epoch_upper_bound,signal_available_utc,entry_utc_simulated,exit_bar_open_utc,exit_utc_upper_bound,initial_stop,initial_target,forecast_expires_utc,planned_price_RR,realized_net_R,exit_reason,intrabar_precision
190,1749120.0,1749130.0,1.0,6832.0,0.5046,0.5232,1.7237136000000004,1.7872512,0.3446037981120001,127.07519999999965,123.21963140188765,8110.765042520515,2.0,7987.545411118627,0.4316003255770161,1685463060.0,2023-05-30 16:00:00+00:00,2023-05-30 16:00:00+00:00,2023-05-30 16:10:00+00:00,2023-05-30 16:11:00+00:00,0.4996615709151798,0.5233537163392805,2023-05-31 00:00:00+00:00,3.797506457453393,3.6521047531973405,target,minute interval; not exact exchange fill
191,1752755.0,1753230.0,1.0,2269.0,0.5179,0.5125000000000001,0.58755755,0.5814312500000001,0.116948105955,-12.25259999999991,-13.53853690595491,8097.22650561456,1.0,8110.765042520515,0.14488338570276463,1685709060.0,2023-06-02 04:35:00+00:00,2023-06-02 04:35:00+00:00,2023-06-02 12:30:00+00:00,2023-06-02 12:31:00+00:00,0.5126074029522601,0.5385703881909596,2023-06-03 00:00:00+00:00,3.905528421020931,-1.127375018573909,stop,minute interval; not exact exchange fill
192,1753385.0,1753920.0,1.0,5937.0,0.5185000000000001,0.5239,1.5391672500000002,1.5551971500000001,0.6192611657370001,32.05979999999977,28.346174434262768,8125.572680048823,4.0,8097.22650561456,0.3801714695600407,1685750400.0,2023-06-02 15:05:00+00:00,2023-06-02 15:05:00+00:00,2023-06-03 00:00:00+00:00,2023-06-03 00:00:00+00:00,0.5126074029522601,0.5410703881909593,2023-06-03 00:00:00+00:00,3.83029553999726,0.8102530277089277,timeout,minute interval; not exact exchange fill
193,1756285.0,1756800.0,1.0,5646.0,0.5317000000000001,0.5351,1.5009891000000002,1.5105873,0.604846302756,19.196399999999766,15.579977297243763,8141.152657346066,4.0,8125.572680048823,0.3694481999245329,1685923200.0,2023-06-04 15:25:00+00:00,2023-06-04 15:25:00+00:00,2023-06-05 00:00:00+00:00,2023-06-05 00:00:00+00:00,0.5254485750933267,0.5557056996266933,2023-06-05 00:00:00+00:00,3.840036469296313,0.4414148382481915,timeout,minute interval; not exact exchange fill
194,1759430.0,1759680.0,1.0,4233.0,0.5255000000000001,0.5296000000000001,1.1122207500000003,1.1208984,0.20884038011400002,17.355299999999968,14.91334046988597,8156.065997815951,4.0,8141.152657346066,0.2732342204629714,1686096000.0,2023-06-06 19:50:00+00:00,2023-06-06 19:50:00+00:00,2023-06-07 00:00:00+00:00,2023-06-07 00:00:00+00:00,0.5168212510985774,0.5592149956056905,2023-06-07 00:00:00+00:00,3.8847760188295672,0.40594719146931885,timeout,minute interval; not exact exchange fill
195,1763365.0,1763435.0,1.0,4660.0,0.5406000000000001,0.5326000000000001,1.2595980000000002,1.240958,0.0,-37.28000000000003,-39.780556000000026,8116.285441815951,1.0,8156.065997815951,0.3088739106175203,1686321360.0,2023-06-09 13:25:00+00:00,2023-06-09 13:25:00+00:00,2023-06-09 14:35:00+00:00,2023-06-09 14:36:00+00:00,0.5328064990364909,0.5712740038540363,2023-06-10 00:00:00+00:00,3.9358439804727547,-1.095348552591471,stop,minute interval; not exact exchange fill
196,1766610.0,1766801.0,1.0,3536.0,0.5286000000000001,0.5179,0.9345648000000001,0.9156472,0.0,-37.83520000000015,-39.68541200000015,8076.6000298159515,1.0,8116.285441815951,0.2302937240686545,1686523320.0,2023-06-11 19:30:00+00:00,2023-06-11 19:30:00+00:00,2023-06-11 22:41:00+00:00,2023-06-11 22:42:00+00:00,0.5180648702751955,0.5692405188992178,2023-06-12 00:00:00+00:00,3.857619218824738,-1.0653167348832322,stop,minute interval; not exact exchange fill
197,1768990.0,1769083.0,1.0,2356.0,0.5531,0.5368,0.6515518000000001,0.6323504000000001,0.0,-38.40279999999996,-39.68670219999996,8036.913327615952,1.0,8076.6000298159515,0.16134308931845112,1686660240.0,2023-06-13 11:10:00+00:00,2023-06-13 11:10:00+00:00,2023-06-13 12:43:00+00:00,2023-06-13 12:44:00+00:00,0.5369387381992521,0.6167450472029914,2023-06-14 00:00:00+00:00,3.9381236432941042,-1.0423041348925113,stop,minute interval; not exact exchange fill
198,1781410.0,1781547.0,1.0,3037.0,0.5246000000000001,0.5122,0.7966051000000002,0.7777757000000001,0.0,-37.658800000000234,-39.233180800000234,7997.680146815951,1.0,8036.913327615952,0.19823657852891213,1687408080.0,2023-06-22 02:10:00+00:00,2023-06-22 02:10:00+00:00,2023-06-22 04:27:00+00:00,2023-06-22 04:28:00+00:00,0.512305099704329,0.5732796011826837,2023-06-23 00:00:00+00:00,3.9593327324356955,-1.0507120586043766,stop,minute interval; not exact exchange fill
199,1791090.0,1791360.0,-1.0,3896.0,0.4636,0.4645,0.9030928,0.904846,0.5562993208,-3.5064000000000464,-5.870638120800047,7991.809508695152,4.0,7997.680146815951,0.22583868907524157,1687996800.0,2023-06-28 19:30:00+00:00,2023-06-28 19:30:00+00:00,2023-06-29 00:00:00+00:00,2023-06-29 00:00:00+00:00,0.473013525465015,0.4269458981399399,2023-06-29 00:00:00+00:00,3.8937698736019413,-0.16007151684032866,timeout,minute interval; not exact exchange fill
200,1802290.0,1802880.0,-1.0,6936.0,0.46580000000000005,0.46180000000000004,1.6153944000000002,1.6015224000000001,0.16683717468239523,27.744000000000025,24.36024602531763,8016.169754720469,4.0,7991.809508695152,0.40426248854966784,1688688000.0,2023-07-06 14:10:00+00:00,2023-07-06 14:10:00+00:00,2023-07-07 00:00:00+00:00,2023-07-07 00:00:00+00:00,0.47070844483808777,0.44716622064764905,2023-07-07 00:00:00+00:00,3.796269483922839,0.7155313573392623,timeout,minute interval; not exact exchange fill
201,1851205.0,1851398.0,1.0,3125.0,0.6619,0.65,1.03421875,1.015625,-0.018933806249999997,-37.18750000000007,-39.218409943750075,7976.951344776719,1.0,8016.169754720469,0.25803314591510024,1691599140.0,2023-08-09 13:25:00+00:00,2023-08-09 13:25:00+00:00,2023-08-09 16:38:00+00:00,2023-08-09 16:39:00+00:00,0.6502042001737784,0.707183199304886,2023-08-10 00:00:00+00:00,3.871748831008766,-1.0730254765359082,stop,minute interval; not exact exchange fill
202,1851560.0,1851663.0,1.0,4683.0,0.6576000000000001,0.65,1.5397704,1.521975,0.0,-35.59080000000024,-38.65254540000024,7938.298799376719,1.0,7976.951344776719,0.38605485565816733,1691615040.0,2023-08-09 19:20:00+00:00,2023-08-09 19:20:00+00:00,2023-08-09 21:03:00+00:00,2023-08-09 21:04:00+00:00,0.6502042001737784,0.6861831993048861,2023-08-10 00:00:00+00:00,3.864788119811603,-1.1160118166985005,stop,minute interval; not exact exchange fill
203,1861075.0,1861141.0,-1.0,5366.0,0.5954,0.6019,1.5974582000000002,1.6148977,0.0,-34.878999999999735,-38.09135589999973,7900.207443476719,1.0,7938.298799376719,0.4024686498637279,1692183720.0,2023-08-16 09:55:00+00:00,2023-08-16 09:55:00+00:00,2023-08-16 11:01:00+00:00,2023-08-16 11:02:00+00:00,0.601762154002377,0.5714513839904921,2023-08-17 00:00:00+00:00,3.7642307936212442,-1.115762051240484,stop,minute interval; not exact exchange fill
204,1861220.0,1861561.0,-1.0,4705.0,0.5944,0.6019,1.398326,1.41596975,-0.21735764463401253,-35.28749999999977,-37.88443810536575,7862.323005371353,1.0,7900.207443476719,0.35399728678127607,1692208920.0,2023-08-16 12:20:00+00:00,2023-08-16 12:20:00+00:00,2023-08-16 18:01:00+00:00,2023-08-16 18:02:00+00:00,0.601762154002377,0.5659513839904922,2023-08-17 00:00:00+00:00,3.8641701871929017,-1.0936952467916048,stop,minute interval; not exact exchange fill
205,1861645.0,1861754.0,-1.0,5539.0,0.5957,0.5731,1.64979115,1.58720045,0.0,125.18139999999974,121.94440839999974,7984.267413771353,2.0,7862.323005371353,0.4196701531781133,1692220500.0,2023-08-16 19:25:00+00:00,2023-08-16 19:25:00+00:00,2023-08-16 21:14:00+00:00,2023-08-16 21:15:00+00:00,0.601762154002377,0.572951383990492,2023-08-17 00:00:00+00:00,3.7525631979306886,3.6316464397584793,target,minute interval; not exact exchange fill
206,1862885.0,1863221.0,-1.0,4487.0,0.5722,0.5418000000000001,1.2837307,1.2155283000000001,0.0,136.4047999999999,133.90554099999991,8118.172954771353,2.0,7984.267413771353,0.3215650562469406,1692308520.0,2023-08-17 16:05:00+00:00,2023-08-17 16:05:00+00:00,2023-08-17 21:41:00+00:00,2023-08-17 21:42:00+00:00,0.5800950191423044,0.5416199234307824,2023-08-18 00:00:00+00:00,3.8733378625212542,3.7799781687786287,target,minute interval; not exact exchange fill
207,1868610.0,1868826.0,-1.0,2815.0,0.5083,0.522,0.71543225,0.734715,-0.062312975119999996,-38.56550000000013,-39.95333427488013,8078.219620496473,1.0,8118.172954771353,0.17625449814530342,1692644820.0,2023-08-21 15:30:00+00:00,2023-08-21 15:30:00+00:00,2023-08-21 19:06:00+00:00,2023-08-21 19:07:00+00:00,0.5218032643840839,0.4557869424636648,2023-08-22 00:00:00+00:00,3.888915749752451,-1.051080209073678,stop,minute interval; not exact exchange fill
208,1898360.0,1899360.0,-1.0,3769.0,0.4808,0.47400000000000003,0.9060676,0.8932530000000001,0.4977221591246602,25.629199999999898,23.332157240875237,8101.551777737348,4.0,8078.219620496473,0.22432358677178788,1694476800.0,2023-09-11 07:20:00+00:00,2023-09-11 07:20:00+00:00,2023-09-12 00:00:00+00:00,2023-09-12 00:00:00+00:00,0.49064213578289667,0.44243145686841323,2023-09-12 00:00:00+00:00,3.898396036992534,0.6289837201343931,timeout,minute interval; not exact exchange fill
209,1912760.0,1913760.0,-1.0,7039.0,0.5094000000000001,0.5071,1.7928333000000003,1.78473845,-0.9460293908840638,16.18970000000056,13.558157640884623,8115.109935378233,4.0,8101.551777737348,0.4425900985849686,1695340800.0,2023-09-21 07:20:00+00:00,2023-09-21 07:20:00+00:00,2023-09-22 00:00:00+00:00,2023-09-22 00:00:00+00:00,0.5142411612439355,0.4905353550242578,2023-09-22 00:00:00+00:00,3.8967189947193464,0.397869058362225,timeout,minute interval; not exact exchange fill
210,1929280.0,1929600.0,-1.0,3163.0,0.5068,0.5122,0.8015042000000001,0.8100443,-0.053043016572,-17.080199999999873,-18.638705483427874,8096.471229894805,4.0,8115.109935378233,0.1975337873134169,1696291200.0,2023-10-02 18:40:00+00:00,2023-10-02 18:40:00+00:00,2023-10-03 00:00:00+00:00,2023-10-03 00:00:00+00:00,0.5187170912270899,0.46113163509164046,2023-10-03 00:00:00+00:00,3.832173811386675,-0.49447722130419314,timeout,minute interval; not exact exchange fill
211,1938830.0,1939680.0,-1.0,2619.0,0.496,0.5026,0.649512,0.6581547000000001,0.3440331692121654,-17.28540000000013,-18.937099869212297,8077.534130025593,4.0,8096.471229894805,0.1604432305278355,1696896000.0,2023-10-09 09:50:00+00:00,2023-10-09 09:50:00+00:00,2023-10-10 00:00:00+00:00,2023-10-10 00:00:00+00:00,0.5105623504894685,0.43825059804212585,2023-10-10 00:00:00+00:00,3.9656648835391275,-0.4965311412299722,timeout,minute interval; not exact exchange fill
212,1941505.0,1942560.0,-1.0,6617.0,0.4844,0.48850000000000005,1.6026374,1.6162022500000002,-0.3844008002272334,-27.12970000000032,-29.964138849773086,8047.569991175819,4.0,8077.534130025593,0.3968135260593253,1697068800.0,2023-10-11 06:25:00+00:00,2023-10-11 06:25:00+00:00,2023-10-12 00:00:00+00:00,2023-10-12 00:00:00+00:00,0.4896253405046574,0.46399863798137037,2023-10-12 00:00:00+00:00,3.9043124558955937,-0.8666147371130517,timeout,minute interval; not exact exchange fill
213,1943090.0,1943579.0,-1.0,6724.0,0.47690000000000005,0.4822,1.6033378000000003,1.6211564,-0.321192025276,-35.63719999999981,-38.540502174723805,8009.0294890010955,1.0,8047.569991175819,0.39846507747259463,1697130000.0,2023-10-12 08:50:00+00:00,2023-10-12 08:50:00+00:00,2023-10-12 16:59:00+00:00,2023-10-12 17:00:00+00:00,0.4820163718783416,0.45743451248663364,2023-10-13 00:00:00+00:00,3.804548999998798,-1.1202825238844594,stop,minute interval; not exact exchange fill
214,1956405.0,1956435.0,1.0,5260.0,0.5267000000000001,0.5199,1.3852210000000003,1.367337,0.0,-35.76800000000015,-38.52055800000015,7970.508931001096,1.0,8009.0294890010955,0.34591482074135005,1697901360.0,2023-10-21 14:45:00+00:00,2023-10-21 14:45:00+00:00,2023-10-21 15:15:00+00:00,2023-10-21 15:16:00+00:00,0.5200246724265759,0.5524013102936962,2023-10-22 00:00:00+00:00,3.850194617567286,-1.09706975716901,stop,minute interval; not exact exchange fill
215,1958945.0,1958968.0,1.0,4897.0,0.5353,0.528,1.3106820499999998,1.292808,0.0,-35.748099999999866,-38.351590049999864,7932.157340951097,1.0,7970.508931001096,0.32888290104089457,1698053340.0,2023-10-23 09:05:00+00:00,2023-10-23 09:05:00+00:00,2023-10-23 09:28:00+00:00,2023-10-23 09:29:00+00:00,0.5281116696941757,0.5630533212232974,2023-10-24 00:00:00+00:00,3.8608856358214867,-1.0894950102187697,stop,minute interval; not exact exchange fill
216,1959325.0,1959840.0,1.0,3989.0,0.5371,0.5474,1.07124595,1.0917892999999999,0.430617596085,41.0866999999999,38.4930471539149,7970.650388105011,4.0,7932.157340951097,0.270102042598049,1698105600.0,2023-10-23 15:25:00+00:00,2023-10-23 15:25:00+00:00,2023-10-24 00:00:00+00:00,2023-10-24 00:00:00+00:00,0.5281116696941757,0.5715533212232976,2023-10-24 00:00:00+00:00,3.833116947312467,1.0735919138115113,timeout,minute interval; not exact exchange fill
217,1960580.0,1960610.0,1.0,5223.0,0.5604,0.5858,1.4634846000000001,1.5298166999999998,0.0,132.66419999999988,129.6708986999999,8100.321286805011,2.0,7970.650388105011,0.36721836456006884,1698151860.0,2023-10-24 12:20:00+00:00,2023-10-24 12:20:00+00:00,2023-10-24 12:50:00+00:00,2023-10-24 12:51:00+00:00,0.553755632365759,0.5859774705369643,2023-10-25 00:00:00+00:00,3.8494965879301293,3.7365331611178805,target,minute interval; not exact exchange fill
218,1960835.0,1960894.0,1.0,5603.0,0.56,0.5536,1.5688400000000002,1.5509104,0.0,-35.859200000000406,-38.97895040000041,8061.342336405011,1.0,8100.321286805011,0.3873525368816065,1698168900.0,2023-10-24 16:35:00+00:00,2023-10-24 16:35:00+00:00,2023-10-24 17:34:00+00:00,2023-10-24 17:35:00+00:00,0.553755632365759,0.5839774705369639,2023-10-25 00:00:00+00:00,3.8398556813796594,-1.1140919957775008,stop,minute interval; not exact exchange fill
219,1961010.0,1961107.0,1.0,4513.0,0.5617,0.5536,1.26747605,1.2491984,0.0,-36.55529999999998,-39.07197444999998,8022.270361955011,1.0,8061.342336405011,0.31445781536310147,1698181680.0,2023-10-24 19:30:00+00:00,2023-10-24 19:30:00+00:00,2023-10-24 21:07:00+00:00,2023-10-24 21:08:00+00:00,0.553755632365759,0.5924774705369641,2023-10-25 00:00:00+00:00,3.8741246571105554,-1.0897846623669174,stop,minute interval; not exact exchange fill
220,1963250.0,1963261.0,1.0,5527.0,0.5676,0.5612,1.5685626,1.5508762000000003,0.0,-35.372799999999785,-38.49223879999978,7983.778123155011,1.0,8022.270361955011,0.39105204118743875,1698310920.0,2023-10-26 08:50:00+00:00,2023-10-26 08:50:00+00:00,2023-10-26 09:01:00+00:00,2023-10-26 09:02:00+00:00,0.5613380304409208,0.5916478782363169,2023-10-27 00:00:00+00:00,3.8403058349988313,-1.112174042734255,stop,minute interval; not exact exchange fill
221,1967955.0,1968480.0,1.0,5615.0,0.5574,0.5562,1.5649005,1.5615315,0.62510174511,-6.737999999999881,-10.48953374510988,7973.288589409902,4.0,7983.778123155011,0.39202003759633197,1698624000.0,2023-10-29 15:15:00+00:00,2023-10-29 15:15:00+00:00,2023-10-30 00:00:00+00:00,2023-10-30 00:00:00+00:00,0.5512719618121474,0.5814121527514103,2023-10-30 00:00:00+00:00,3.9184078191628964,-0.30484913062439983,timeout,minute interval; not exact exchange fill
222,1969300.0,1969920.0,1.0,3779.0,0.5728,0.5784,1.0823056,1.0928868,0.6000016410352651,21.162400000000186,18.38720595896492,7991.675795368867,4.0,7973.288589409902,0.2714828612719512,1698710400.0,2023-10-30 13:40:00+00:00,2023-10-30 13:40:00+00:00,2023-10-31 00:00:00+00:00,2023-10-31 00:00:00+00:00,0.5632533926979504,0.6099864292081985,2023-10-31 00:00:00+00:00,3.8952507452794043,0.509670844296343,timeout,minute interval; not exact exchange fill
223,1970580.0,1970832.0,1.0,2481.0,0.6013000000000001,0.5861000000000001,0.7459126500000001,0.7270570500000001,0.0,-37.71119999999998,-39.18416969999998,7952.491625668867,1.0,7991.675795368867,0.18667239990697632,1698765180.0,2023-10-31 11:00:00+00:00,2023-10-31 11:00:00+00:00,2023-10-31 15:12:00+00:00,2023-10-31 15:13:00+00:00,0.5862422667167582,0.6610309331329671,2023-11-01 00:00:00+00:00,3.9667944709475655,-1.048876328389823,stop,minute interval; not exact exchange fill
224,1970855.0,1971360.0,1.0,4103.0,0.5949,0.5995,1.2204373499999999,1.2298742500000002,0.4903067562250001,18.873800000000198,15.933181643775196,7968.424807312642,4.0,7952.491625668867,0.30693206794728356,1698796800.0,2023-10-31 15:35:00+00:00,2023-10-31 15:35:00+00:00,2023-11-01 00:00:00+00:00,2023-11-01 00:00:00+00:00,0.5862422667167582,0.6280309331329674,2023-11-01 00:00:00+00:00,3.8267444894724023,0.4485354651103293,timeout,minute interval; not exact exchange fill
225,1972595.0,1972759.0,1.0,4984.0,0.6146,0.6075,1.5315832,1.5138900000000002,0.0,-35.38639999999997,-38.43187319999998,7929.992934112643,1.0,7968.424807312642,0.38441303947411604,1698880800.0,2023-11-01 20:35:00+00:00,2023-11-01 20:35:00+00:00,2023-11-01 23:19:00+00:00,2023-11-01 23:20:00+00:00,0.6076673244741383,0.6408307021034466,2023-11-02 00:00:00+00:00,3.7836333181316837,-1.1122762014801637,stop,minute interval; not exact exchange fill
226,1977750.0,1978560.0,1.0,3839.0,0.6329,0.6608,1.2148515500000001,1.2684056000000001,0.7097595026500001,107.10810000000014,103.91508334735013,8033.908017459993,4.0,7929.992934112643,0.30639410655059823,1699228800.0,2023-11-05 10:30:00+00:00,2023-11-05 10:30:00+00:00,2023-11-06 00:00:00+00:00,2023-11-06 00:00:00+00:00,0.6236580077778228,0.6683679688887092,2023-11-06 00:00:00+00:00,3.837697331490887,2.9288348225447027,timeout,minute interval; not exact exchange fill
227,1978595.0,1978884.0,1.0,2493.0,0.6862,0.6711,0.8553483000000001,0.8365261500000001,0.0,-37.64430000000001,-39.33617445000001,7994.571843009993,1.0,8033.908017459993,0.21293455143899634,1699248300.0,2023-11-06 00:35:00+00:00,2023-11-06 00:35:00+00:00,2023-11-06 05:24:00+00:00,2023-11-06 05:25:00+00:00,0.6712504557462319,0.7454981770150727,2023-11-07 00:00:00+00:00,3.9665541643603004,-1.0554602690328079,stop,minute interval; not exact exchange fill
228,1979025.0,1979312.0,1.0,3734.0,0.6808000000000001,0.7178,1.2710536000000001,1.3401326,0.312995709312,138.1579999999997,135.23381809068772,8129.8056611006805,2.0,7994.571843009993,0.31797915509667685,1699273980.0,2023-11-06 07:45:00+00:00,2023-11-06 07:45:00+00:00,2023-11-06 12:32:00+00:00,2023-11-06 12:33:00+00:00,0.6712504557462319,0.7179981770150724,2023-11-07 00:00:00+00:00,3.895282960796181,3.7925241110547194,target,minute interval; not exact exchange fill
229,1986260.0,1986273.0,1.0,2925.0,0.6851,0.6722,1.00195875,0.9830925,0.0,-37.732500000000066,-39.717551250000064,8090.088109850681,1.0,8129.8056611006805,0.2464902094263214,1699691640.0,2023-11-11 08:20:00+00:00,2023-11-11 08:20:00+00:00,2023-11-11 08:33:00+00:00,2023-11-11 08:34:00+00:00,0.672364847928775,0.7350406082848996,2023-11-12 00:00:00+00:00,3.9214771842214637,-1.0662338324707488,stop,minute interval; not exact exchange fill
230,1989890.0,1989922.0,1.0,774.0,0.7250000000000001,0.6738000000000001,0.2805750000000001,0.2607606,0.0,-39.62880000000002,-40.170135600000016,8049.917974250681,1.0,8090.088109850681,0.06936265617635619,1699910580.0,2023-11-13 20:50:00+00:00,2023-11-13 20:50:00+00:00,2023-11-13 21:22:00+00:00,2023-11-13 21:23:00+00:00,0.6739562547131819,0.9281749811472725,2023-11-14 00:00:00+00:00,3.9804089610905042,-1.016763164779031,stop,minute interval; not exact exchange fill
231,2022245.0,2022265.0,1.0,4334.0,0.6389,0.6305000000000001,1.3844963000000001,1.3662935000000003,0.0,-36.405599999999836,-39.156389799999836,8010.761584450681,1.0,8049.917974250681,0.3439777409977583,1701851160.0,2023-12-06 08:05:00+00:00,2023-12-06 08:05:00+00:00,2023-12-06 08:25:00+00:00,2023-12-06 08:26:00+00:00,0.630709196887315,0.6706632124507403,2023-12-07 00:00:00+00:00,3.877911849883048,-1.1030298098617424,stop,minute interval; not exact exchange fill
232,2023095.0,2023134.0,1.0,4313.0,0.6389,0.6305000000000001,1.3777878500000003,1.3596732500000002,0.0,-36.22919999999984,-38.96666109999984,7971.7949233506815,1.0,8010.761584450681,0.34398423557489477,1701903300.0,2023-12-06 22:15:00+00:00,2023-12-06 22:15:00+00:00,2023-12-06 22:54:00+00:00,2023-12-06 22:55:00+00:00,0.630709196887315,0.6706632124507403,2023-12-07 00:00:00+00:00,3.877911849883048,-1.1030298098617428,stop,minute interval; not exact exchange fill
